protein_row_id,structure_unique_sequence_id,EcoliExpr_screen_input_id,EcoliExpr_screen_row_index,EcoliExpr_screen_track,EcoliExpr_soluprot_score,EcoliExpr_netsolp_solubility,EcoliExpr_netsolp_usability,EcoliExpr_rp3net_score,EcoliExpr_ensemble_score,EcoliExpr_engineering_required,EcoliExpr_out_of_domain,EcoliExpr_recommended_ecoli_route,EcoliExpr_candidate_bucket,EcoliExpr_screening_note,EcoliExpr_track_reason,EcoliExpr_score_components_available,EcoliExpr_priority_rank_within_track,EcoliExpr_priority_rank_within_scaffold,EcoliExpr_ensemble_score_weight_sum,EcoliExpr_netsolp_tool_score,EcoliExpr_confidence_score_0_100,EcoliExpr_confidence_tier,EcoliExpr_tool_score_spread
1096,SEQ_E3682B5C5EA5,SCR0341_SEQ_E3682B5C5EA5,341,Track A,0.8146,0.7024,0.3655,0.2660218179225921,0.6194,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,162.0,18,1.0,0.5987,64,Medium,0.5486
1097,SEQ_DB22CB7A7D51,SCR0342_SEQ_DB22CB7A7D51,342,Track A,0.8362,0.7385,0.3636,0.4507596790790558,0.6592,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,96.0,7,1.0,0.6231,71,Medium,0.3854
1098,SEQ_16718319BF37,SCR0343_SEQ_16718319BF37,343,Track A,0.8204,0.585,0.3634,0.0737005025148391,0.5484,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,529.0,199,1.0,0.5168,55,Medium,0.7467
1099,SEQ_F04D396B988C,SCR0344_SEQ_F04D396B988C,344,Track A,0.869,0.6681,0.3554,0.136972427368164,0.6027,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,215.0,29,1.0,0.5719,57,Medium,0.732
1100,SEQ_5A8FB44BF8B4,SCR0345_SEQ_5A8FB44BF8B4,345,Track A,0.8137,0.6169,0.3599,0.0839199274778366,0.5614,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,439.0,150,1.0,0.5378,56,Medium,0.7298
1101,SEQ_CD372F3B760D,SCR0346_SEQ_CD372F3B760D,346,Track A,0.9426,0.5949,0.3719,0.789167046546936,0.6567,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,100.0,8,1.0,0.5263,70,Medium,0.4163
1102,SEQ_3090A28E0EFD,SCR0347_SEQ_3090A28E0EFD,347,Track A,0.8957,0.5799,0.3295,0.0381294935941696,0.5546,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,487.0,176,1.0,0.5029,52,Low,0.8576
1103,SEQ_626829ED76EF,SCR0348_SEQ_626829ED76EF,348,Track A,0.8781,0.6322,0.3313,0.152741938829422,0.5855,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,284.0,56,1.0,0.5396,57,Medium,0.7254
1104,SEQ_D2C125EECAAE,SCR0349_SEQ_D2C125EECAAE,349,Track A,0.8087,0.5892,0.3286,0.0803240686655044,0.5411,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,569.0,221,1.0,0.509,56,Medium,0.7284
1105,SEQ_55B9A72DFDD9,SCR0350_SEQ_55B9A72DFDD9,350,Track A,0.8355,0.6328,0.3727,0.1278794854879379,0.581,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,311.0,71,1.0,0.5528,58,Medium,0.7076
1106,SEQ_71D6B30822DD,SCR0351_SEQ_71D6B30822DD,351,Track A,0.8635,0.647,0.3521,0.1254049092531204,0.59,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,265.0,46,1.0,0.5563,57,Medium,0.7381
1107,SEQ_13D25173E65C,SCR0352_SEQ_13D25173E65C,352,Track A,0.826,0.5921,0.3676,0.1336849480867386,0.5598,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,446.0,154,1.0,0.523,58,Medium,0.6923
1108,SEQ_5F183315D4EC,SCR0353_SEQ_5F183315D4EC,353,Track A,0.8479,0.6793,0.3665,0.2954431474208832,0.6205,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,159.0,16,1.0,0.5831,64,Medium,0.5525
1109,SEQ_9C1BFE9F677E,SCR0354_SEQ_9C1BFE9F677E,354,Track A,0.8606,0.6284,0.3931,0.7520602345466614,0.6518,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,104.0,9,1.0,0.556,74,Medium,0.3046
1110,SEQ_28575910E564,SCR0355_SEQ_28575910E564,355,Track A,0.8213,0.5776,0.3491,0.4659446179866791,0.5817,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,308.0,69,1.0,0.5073,70,Medium,0.3554
1111,SEQ_0650A928E56C,SCR0356_SEQ_0650A928E56C,356,Track A,0.8055,0.6134,0.3657,0.0708126425743103,0.5576,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,461.0,161,1.0,0.5372,56,Medium,0.7347
1112,SEQ_D69AD2658C17,SCR0357_SEQ_D69AD2658C17,357,Track A,0.7946,0.6156,0.3506,0.1846091151237487,0.5643,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,417.0,134,1.0,0.5341,61,Medium,0.61
1113,SEQ_C1A3FDDD2545,SCR0358_SEQ_C1A3FDDD2545,358,Track A,0.8515,0.6018,0.3583,0.1588277369737625,0.5712,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,384.0,110,1.0,0.5269,58,Medium,0.6927
1114,SEQ_3AB94A745EF2,SCR0359_SEQ_3AB94A745EF2,359,Track A,0.8213,0.588,0.3407,0.0893069356679916,0.547,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,538.0,204,1.0,0.5119,56,Medium,0.732
1115,SEQ_DAEB38D3EA2B,SCR0360_SEQ_DAEB38D3EA2B,360,Track A,0.8285,0.6431,0.3427,0.109949491918087,0.5761,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,349.0,90,1.0,0.5507,57,Medium,0.7186
1116,SEQ_C8F187AC8C3D,SCR0361_SEQ_C8F187AC8C3D,361,Track A,0.5597,0.6163,0.3549,0.0872189179062843,0.497,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,804.0,387,1.0,0.5359,64,Medium,0.4725
1117,SEQ_BAE0174125B3,SCR0362_SEQ_BAE0174125B3,362,Track A,0.553,0.5991,0.3661,0.1575901508331298,0.4968,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,805.0,388,1.0,0.5274,66,Medium,0.3954
1118,SEQ_0FFAD25AE2C0,SCR0363_SEQ_0FFAD25AE2C0,363,Track A,0.5514,0.6304,0.3701,0.267371118068695,0.5223,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,688.0,301,1.0,0.5503,71,Medium,0.284
1119,SEQ_6080BDBE61AD,SCR0364_SEQ_6080BDBE61AD,364,Track A,0.7828,0.5735,0.3574,0.0696999728679657,0.5322,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,625.0,260,1.0,0.507,56,Medium,0.7131
1120,SEQ_CFBA80427331,SCR0365_SEQ_CFBA80427331,365,Track A,0.8486,0.6564,0.3649,0.1218437254428863,0.5927,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,256.0,43,1.0,0.5667,57,Medium,0.7268
1121,SEQ_2FDA7FA2E528,SCR0366_SEQ_2FDA7FA2E528,366,Track A,0.8447,0.6373,0.3756,0.0746828764677047,0.5805,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,317.0,76,1.0,0.5568,55,Medium,0.77
1122,SEQ_C582F238D434,SCR0367_SEQ_C582F238D434,367,Track A,0.8145,0.607,0.3577,0.0097222989425063,0.5493,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,523.0,195,1.0,0.5303,53,Low,0.8048
1123,SEQ_C13DA9C40D32,SCR0368_SEQ_C13DA9C40D32,368,Track A,0.8478,0.5431,0.3495,0.0218952428549528,0.5284,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,650.0,24,1.0,0.4835,52,Low,0.8259
1124,SEQ_11AEBA244DF7,SCR1518_SEQ_11AEBA244DF7,1518,Track A,0.5715,0.6355,0.3644,0.0636399686336517,0.5081,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,758.0,28,1.0,0.5521,62,Medium,0.5079
1125,SEQ_EAEFC9A450F8,SCR0369_SEQ_EAEFC9A450F8,369,Track A,0.9188,0.6332,0.3578,0.0498089119791984,0.5912,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,260.0,45,1.0,0.5485,52,Low,0.869
1126,SEQ_5DB9D5B06D59,SCR0370_SEQ_5DB9D5B06D59,370,Track A,0.8611,0.5973,0.3545,0.2681463956832886,0.5818,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,307.0,68,1.0,0.5226,62,Medium,0.593
1127,SEQ_F1C914784257,SCR0371_SEQ_F1C914784257,371,Track A,0.9303,0.6227,0.3799,0.5410316586494446,0.6429,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,118.0,11,1.0,0.548,71,Medium,0.3893
1128,SEQ_49719762CC55,SCR0372_SEQ_49719762CC55,372,Track A,0.8529,0.5341,0.3439,0.0901051238179206,0.5314,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,631.0,264,1.0,0.4756,54,Low,0.7628
1129,SEQ_CB062327B955,SCR0373_SEQ_CB062327B955,373,Track A,0.8605,0.5708,0.3144,0.0050347256474196,0.5354,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,603.0,244,1.0,0.4919,51,Low,0.8555
1130,SEQ_A7DCFDC28978,SCR0374_SEQ_A7DCFDC28978,374,Track A,0.5423,0.5823,0.3352,0.0160783324390649,0.4663,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,858.0,424,1.0,0.5063,63,Medium,0.5262
1131,SEQ_C85372E3FD33,SCR0375_SEQ_C85372E3FD33,375,Track A,0.5201,0.5957,0.3202,0.0044477651827037,0.4626,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,868.0,431,1.0,0.5109,63,Medium,0.5157
1132,SEQ_0EE2F018124A,SCR0376_SEQ_0EE2F018124A,376,Track A,0.7629,0.6078,0.3029,0.0082595311105251,0.5256,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,672.0,290,1.0,0.514,54,Low,0.7546
1133,SEQ_ABFB8BE1998E,SCR0377_SEQ_ABFB8BE1998E,377,Track A,0.5231,0.5931,0.3244,0.0259421356022357,0.4651,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,862.0,427,1.0,0.5104,64,Medium,0.4972
1134,SEQ_DD1A57A020FF,SCR0378_SEQ_DD1A57A020FF,378,Track A,0.532,0.574,0.322,0.0084026493132114,0.4565,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,881.0,440,1.0,0.4965,63,Medium,0.5236
1135,SEQ_94B08B5935AE,SCR0379_SEQ_94B08B5935AE,379,Track A,0.8234,0.6089,0.3442,0.026676345616579,0.5514,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,504.0,184,1.0,0.5275,54,Low,0.7967
1136,SEQ_517D0B9395A8,SCR1519_SEQ_517D0B9395A8,1519,Track C,0.5203,0.5718,0.324,0.0063713570125401,0.4528,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,307,1.0,0.4956,63,Medium,0.5139
1138,SEQ_5DCF35FC493C,SCR1520_SEQ_5DCF35FC493C,1520,Track C,0.9186,0.6586,0.3113,0.0495631583034992,0.5932,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,69,1.0,0.5517,52,Low,0.869
1139,SEQ_25152716D6C8,SCR1521_SEQ_25152716D6C8,1521,Track A,0.9253,0.8867,0.2594,0.010248233564198,0.6832,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,76.0,8,1.0,0.6937,53,Low,0.9151
1140,SEQ_54EA7238D445,SCR1522_SEQ_54EA7238D445,1522,Track A,0.934,0.8888,0.245,0.0114070829004049,0.6836,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,74.0,7,1.0,0.6907,53,Low,0.9226
1141,SEQ_A2977ABDA71C,SCR1523_SEQ_A2977ABDA71C,1523,Track A,0.9235,0.8827,0.2515,0.0120177632197737,0.6796,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,79.0,9,1.0,0.6885,53,Low,0.9115
1142,SEQ_EFB90CF3F8B3,SCR0380_SEQ_EFB90CF3F8B3,380,Track A,0.7876,0.5289,0.2634,0.0052495477721095,0.4881,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,826.0,21,1.0,0.4472,53,Low,0.7824
1143,SEQ_16BBFE134FE9,SCR0381_SEQ_16BBFE134FE9,381,Track A,0.7876,0.5095,0.2732,0.0121102463454008,0.482,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,837.0,22,1.0,0.4368,53,Low,0.7755
1145,SEQ_2B241F0F280E,SCR0382_SEQ_2B241F0F280E,382,Track A,0.9129,0.5872,0.3048,0.2278309166431427,0.5762,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,347.0,11,1.0,0.5003,58,Medium,0.6851
1146,SEQ_55C161DFAC5E,SCR1524_SEQ_55C161DFAC5E,1524,Track A,0.899,0.5827,0.2969,0.081145130097866,0.5545,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,488.0,12,1.0,0.4948,53,Low,0.8179
1147,SEQ_7A9CF1403054,SCR1525_SEQ_7A9CF1403054,1525,Track A,0.8719,0.5373,0.2845,0.0209092944860458,0.5188,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,713.0,19,1.0,0.4595,51,Low,0.851
1148,SEQ_C9E51EB2C987,SCR1526_SEQ_C9E51EB2C987,1526,Track A,0.6842,0.5478,0.2899,0.0135392919182777,0.4769,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,841.0,23,1.0,0.4684,57,Medium,0.6707
1149,SEQ_32B5048A0FFE,SCR1527_SEQ_32B5048A0FFE,1527,Track A,0.9013,0.5863,0.2896,0.016541251912713,0.5487,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,527.0,15,1.0,0.495,50,Low,0.8848
1150,SEQ_A36D893A69A9,SCR1528_SEQ_A36D893A69A9,1528,Track A,0.8809,0.5956,0.2977,0.0202287044376134,0.5498,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,519.0,14,1.0,0.5039,51,Low,0.8607
1151,SEQ_549EF87FE22B,SCR1529_SEQ_549EF87FE22B,1529,Track A,0.8931,0.5859,0.2982,0.0555010922253131,0.5521,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,501.0,13,1.0,0.4974,52,Low,0.8376
1152,SEQ_C134F8DF8B1C,SCR1530_SEQ_C134F8DF8B1C,1530,Track A,0.8556,0.5575,0.2755,0.0075434814207255,0.5206,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,700.0,18,1.0,0.4707,51,Low,0.8481
1153,SEQ_C7F97937F04D,SCR1531_SEQ_C7F97937F04D,1531,Track A,0.8899,0.5567,0.2862,0.0315749682486057,0.5334,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,620.0,16,1.0,0.4735,51,Low,0.8583
1154,SEQ_B0766FE71707,SCR0383_SEQ_B0766FE71707,383,Track A,0.8933,0.5145,0.2881,0.0051330756396055,0.513,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,738.0,20,1.0,0.4448,49,Low,0.8882
1155,SEQ_3A2B3670A3EA,SCR0384_SEQ_3A2B3670A3EA,384,Track A,0.9076,0.5271,0.3032,0.0035195350646972,0.5251,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,674.0,17,1.0,0.4582,49,Low,0.9041
1156,SEQ_C0CB46DE975D,SCR1532_SEQ_C0CB46DE975D,1532,Track A,0.8517,0.6688,0.4021,0.6587220430374146,0.6602,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,94.0,13,1.0,0.5867,76,High,0.265
1157,SEQ_D7248379CF2B,SCR1533_SEQ_D7248379CF2B,1533,Track A,0.8653,0.6548,0.3905,0.5141202807426453,0.6405,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,123.0,34,1.0,0.5735,72,Medium,0.3512
1158,SEQ_0120E9AAF558,SCR1534_SEQ_0120E9AAF558,1534,Track A,0.8488,0.617,0.3696,0.2356040626764297,0.5873,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,276.0,122,1.0,0.5409,61,Medium,0.6132
1159,SEQ_62FD16D8DB5E,SCR1535_SEQ_62FD16D8DB5E,1535,Track A,0.8533,0.6782,0.387,0.0992713645100593,0.6058,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,205.0,94,1.0,0.5886,57,Medium,0.754
1160,SEQ_8368E410D85E,SCR1536_SEQ_8368E410D85E,1536,Track C,0.9489,0.8464,0.3939,0.9402252435684204,0.7909,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,2,1.0,0.7072,80,High,0.2417
1164,SEQ_BAF08366614F,SCR0385_SEQ_BAF08366614F,385,Track B,0.3999,0.7067,0.3177,0.1276892721652984,0.4943,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,444.0,104,1.0,0.587,64,Medium,0.4593
1165,SEQ_E7C5FCA311CE,SCR0386_SEQ_E7C5FCA311CE,386,Track B,0.7782,0.604,0.453,0.2688512206077575,0.5838,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,155.0,8,1.0,0.5575,65,Medium,0.5093
1166,SEQ_F868D804C713,SCR0387_SEQ_F868D804C713,387,Track A,0.3895,0.6189,0.3872,0.0439136438071727,0.4577,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,876.0,58,1.0,0.5476,64,Medium,0.5037
1170,SEQ_7437A705B3E7,SCR0388_SEQ_7437A705B3E7,388,Track A,0.6499,0.7616,0.3752,0.0032325596548616,0.5806,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,316.0,75,1.0,0.6427,60,Medium,0.6467
1172,SEQ_92B785CB0A9C,SCR0389_SEQ_92B785CB0A9C,389,Track A,0.6364,0.7798,0.3763,0.004657267127186,0.5857,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,281.0,53,1.0,0.6556,60,Medium,0.651
1174,SEQ_2ACB4262357A,SCR0390_SEQ_2ACB4262357A,390,Track A,0.6467,0.762,0.3472,0.0055536106228828,0.5746,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,360.0,94,1.0,0.6344,60,Medium,0.6411
1175,SEQ_5879171F20E0,SCR0391_SEQ_5879171F20E0,391,Track A,0.6611,0.7616,0.3511,0.0053173978812992,0.5787,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,330.0,80,1.0,0.6353,59,Medium,0.6558
1180,SEQ_E338355B79B3,SCR0392_SEQ_E338355B79B3,392,Track A,0.5201,0.5685,0.253,0.4610111713409424,0.4826,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,835.0,33,1.0,0.4714,78,High,0.0591
1181,SEQ_913DFA4440AF,SCR0393_SEQ_913DFA4440AF,393,Track A,0.6625,0.6292,0.3078,0.450834721326828,0.5554,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,479.0,17,1.0,0.5303,74,Medium,0.2117
1183,SEQ_B6AD7D38E870,SCR0394_SEQ_B6AD7D38E870,394,Track B,0.3743,0.4433,0.4262,0.6464884877204895,0.4429,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,568.0,36,1.0,0.438,72,Medium,0.2722
1184,SEQ_AA7F237A8919,SCR0395_SEQ_AA7F237A8919,395,Track B,0.3941,0.4477,0.4235,0.5878724455833435,0.4435,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,567.0,35,1.0,0.4403,75,High,0.1938
1185,SEQ_30F9B6F39123,SCR1537_SEQ_30F9B6F39123,1537,Track A,,0.5319,0.3949,0.8392812013626099,0.5364,False,False,cytoplasm-first,not_selected_in_track,Only partial model coverage is available; interpret ranking conservatively. Tag context available: His-tag (C-term).,default_linear_ecoli_first,2,594.0,215,0.75,0.4897,54,Low,0.3495
1186,SEQ_A7A333026404,SCR1538_SEQ_A7A333026404,1538,Track A,0.4502,0.5001,0.3584,0.4905574023723602,0.4583,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,875.0,251,1.0,0.4565,80,High,0.0404
1187,SEQ_86C6A37C085D,SCR1539_SEQ_86C6A37C085D,1539,Track A,0.3801,0.491,0.3766,0.5288732051849365,0.4442,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,892.0,255,1.0,0.4558,76,High,0.1488
1188,SEQ_A2BB7B25425D,SCR1540_SEQ_A2BB7B25425D,1540,Track A,0.5473,0.5228,0.374,0.8082877397537231,0.5277,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,657.0,228,1.0,0.477,69,Medium,0.3313
1189,SEQ_EF08FB9A25C7,SCR1541_SEQ_EF08FB9A25C7,1541,Track A,0.4527,0.5258,0.3712,0.8039337396621704,0.5044,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,774.0,242,1.0,0.4782,68,Medium,0.3512
1190,SEQ_C7C2F93C5E04,SCR1542_SEQ_C7C2F93C5E04,1542,Track A,0.6426,0.6134,0.3907,0.5896388292312622,0.5738,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,367.0,151,1.0,0.5449,79,High,0.0977
1191,SEQ_0B6F4002C5B8,SCR1543_SEQ_0B6F4002C5B8,1543,Track A,0.7549,0.5509,0.4208,0.873752236366272,0.6082,False,False,cytoplasm-first,track_a_top25pct,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,196.0,87,1.0,0.5109,71,Medium,0.3629
1192,SEQ_1CA56C5E8DBE,SCR1544_SEQ_1CA56C5E8DBE,1544,Track A,0.7168,0.5612,0.3899,0.6538209319114685,0.5751,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,356.0,148,1.0,0.5085,75,High,0.2083
1193,SEQ_7366BEE21DF0,SCR1545_SEQ_7366BEE21DF0,1545,Track A,0.7159,0.5398,0.3926,0.8167781233787537,0.5821,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,303.0,130,1.0,0.4945,71,Medium,0.3223
1194,SEQ_A86592D267DA,SCR1546_SEQ_A86592D267DA,1546,Track A,0.6675,0.5651,0.3924,0.8296325206756592,0.5826,False,False,cytoplasm-first,not_selected_in_track,No major expression red flags beyond baseline sequence properties.,default_linear_ecoli_first,3,295.0,129,1.0,0.512,71,Medium,0.3177
1195,SEQ_F39519E23676,SCR0396_SEQ_F39519E23676,396,Track B,0.612,0.6057,0.3506,0.2207130491733551,0.5178,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,380.0,18,1.0,0.5272,67,Medium,0.3913
1197,SEQ_2E09491F3A05,SCR0397_SEQ_2E09491F3A05,397,Track B,0.6867,0.6467,0.3159,0.2239090502262115,0.5483,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,276.0,7,1.0,0.5449,65,Medium,0.4628
